episode,t,factory_stock,warehouse_stock_0,warehouse_stock_1,production_level,shipping_to_warehouse_0,shipping_to_warehouse_1,timestep_reward,total_reward
0,0,0.6008472442626953,2.328045606613159,4.071005344390869,9.999897956848145,3.328045606613159,6.071005344390869,-177.34619975090027,-177.34619975090027
0,1,7.573590040206909,3.2055230140686035,2.0846014618873596,9.863816261291504,2.8774774074554443,0.013596117496490479,-44.015907645225525,-221.3621073961258
0,2,7.033327877521515,0.37393057346343994,0.7079179286956787,0.25146186351776123,0.16840755939483643,0.6233164668083191,442.3894420862198,221.027334690094
0,3,6.65836888551712,3.291479468345642,1.8497340679168701,5.684406280517578,3.917548894882202,2.1418161392211914,-88.19204270839691,132.83529198169708
0,4,2.9790912866592407,2.209986448287964,2.613334894180298,0.002830326557159424,0.9185069799423218,2.7636008262634277,330.0771837234497,462.9124757051468
0,5,3.1785868406295776,2.090367615222931,1.1228529810905457,1.5893948078155518,0.880381166934967,0.5095180869102478,196.4489832520485,659.3614589571953
0,6,3.1334856748580933,2.4875124096870422,-0.14500588178634644,2.0841846466064453,1.3971447944641113,0.7321411371231079,180.8697167634964,840.2311757206917
0,7,2.0669922828674316,2.8156749606132507,0.17095798254013062,1.577633023262024,1.3281625509262085,1.315963864326477,86.37661850452423,926.6077942252159
0,8,0.36776286363601685,2.1281325221061707,-0.6005509495735168,0.8417192101478577,1.31245756149292,1.2284910678863525,331.0616008043289,1257.6693950295448
0,9,0.08766752481460571,1.7436720728874207,-0.28318387269973755,3.652811288833618,1.61553955078125,2.3173670768737793,153.33302915096283,1411.0024241805077
0,10,0.06162029504776001,1.8586973547935486,0.4479823708534241,3.8201441764831543,2.115025281906128,1.7311662435531616,83.83903348445892,1494.8414576649666
0,11,-0.027810752391815186,2.0575079321861267,-0.34672462940216064,2.3146724700927734,2.198810577392578,0.20529299974441528,184.12019407749176,1678.9616517424583
0,12,0.30395060777664185,1.6367676258087158,2.3642529249191284,5.6219987869262695,0.5792596936225891,4.710977554321289,-20.569595396518707,1658.3920563459396
0,13,1.574405550956726,0.43307316303253174,1.5268320441246033,2.229339599609375,0.7963055372238159,0.16257911920547485,183.87860786914825,1842.270664215088
0,14,0.2016901969909668,-0.4131046533584595,1.2458053231239319,1.5000802278518677,2.153822183609009,0.7189732789993286,307.99585115909576,2150.2665153741837
0,15,-0.3485755920410156,3.0417550802230835,0.8363531231880188,7.495141506195068,6.454859733581543,1.590547800064087,102.82588541507721,2253.092400789261
0,16,2.3069798946380615,2.0436922311782837,1.0246699452400208,4.845809459686279,0.0019371509552001953,2.188316822052002,32.2320693731308,2285.3244701623917
0,17,1.4960744380950928,1.2024563550949097,3.459691345691681,2.7828800678253174,0.15876412391662598,3.43502140045166,34.60401427745819,2319.92848443985
