episode,t,factory_stock,warehouse_stock_0,warehouse_stock_1,production_level,shipping_to_warehouse_0,shipping_to_warehouse_1,timestep_reward,total_reward
0,0,5.345466613769531,1.3286926746368408,1.3258366584777832,9.999996185302734,2.328692674636841,2.325836658477783,-234.9016773700714,-234.9016773700714
0,1,7.432191848754883,3.2159605026245117,4.296810626983643,9.944967269897461,2.887267827987671,4.970973968505859,-185.9054934978485,-420.8071708679199
0,2,8.792664527893066,2.144813060760498,9.996305465698242,9.98882007598877,0.9288525581359863,7.6994948387146,-134.70110368728638,-555.5082745552063
0,3,5.049612283706665,3.3792645931243896,9.504906177520752,0.0,2.2344515323638916,1.5086007118225098,187.59932112693787,-367.90895342826843
0,4,1.2960166931152344,3.6294522285461426,10.009974718093872,0.0016605854034423828,2.250187635421753,1.5050685405731201,192.98623299598694,-174.9227204322815
0,5,1.6285432577133179,1.2802485227584839,9.010518908500671,0.9838670492172241,0.6507962942123413,0.0005441904067993164,280.21620404720306,105.29348361492157
0,6,1.1033741235733032,2.559789538383484,7.010786235332489,1.7546391487121582,2.279541015625,0.00026732683181762695,155.9728616476059,261.26634526252747
0,7,1.95545494556427,3.7287381887435913,5.060467004776001,3.0707101821899414,2.1689486503601074,0.04968076944351196,111.31941795349121,372.5857632160187
0,8,1.9357803463935852,2.736419141292572,3.0936697721481323,0.021209120750427246,0.007680952548980713,0.03320276737213135,249.59253805875778,622.1783012747765
0,9,2.1652862429618835,1.9148456454277039,1.1639323234558105,0.4781949520111084,0.17842650413513184,0.07026255130767822,245.89818799495697,868.0764892697334
0,10,-0.21108442544937134,2.5254244208335876,-0.5441980361938477,0.5260777473449707,2.610578775405884,0.2918696403503418,344.0117508172989,1212.0882400870323
0,11,2.376300275325775,4.308842599391937,2.084644317626953,9.999645233154297,2.7834181785583496,4.628842353820801,-245.82126760482788,966.2669724822044
0,12,1.3530849814414978,3.380673348903656,4.046644926071167,3.0106163024902344,0.07183074951171875,3.962000608444214,105.10035121440887,1071.3673236966133
0,13,1.9921972155570984,2.5033623576164246,4.193477392196655,2.9086337089538574,0.12268900871276855,2.1468324661254883,121.06414902210236,1192.4314727187157
0,14,3.194459617137909,0.661173403263092,3.247806668281555,2.414402723312378,0.15781104564666748,1.0543292760849,252.93283486366272,1445.3643075823784
0,15,2.713396728038788,1.1565094590187073,3.5922287702560425,4.358695030212402,2.4953360557556152,2.3444221019744873,161.21084463596344,1606.5751522183418
0,16,1.9580864310264587,1.2008712887763977,2.443651795387268,3.140474557876587,2.0443618297576904,1.8514230251312256,314.03877437114716,1920.613926589489
0,17,0.5779251456260681,3.530609667301178,3.390544295310974,3.8964695930480957,3.3297383785247803,1.946892499923706,-15.357969403266907,1905.255957186222
0,18,2.752697169780731,2.536223828792572,0.6515274047851562,2.4413692951202393,0.005614161491394043,0.26098310947418213,264.08577156066895,2169.341728746891
0,19,1.3837143778800964,1.1254425644874573,2.8806865215301514,2.449395179748535,0.5892187356948853,3.229159116744995,147.22705388069153,2316.5687826275826
0,20,1.077117383480072,2.2499189972877502,1.9946640133857727,1.9318568706512451,2.124476432800293,0.11397749185562134,86.41024994850159,2402.979032576084
0,21,0.8786527514457703,0.7034343481063843,1.300680696964264,1.5610673427581787,0.45351535081863403,1.3060166835784912,299.107667863369,2702.086700439453
0,22,-0.4716113209724426,3.8242934942245483,-0.25821512937545776,4.21169900894165,5.120859146118164,0.4411041736602783,189.14157509803772,2891.228275537491
0,23,5.305150210857391,0.8448109030723572,-0.9278122782707214,7.127681732177734,0.020517408847808838,1.3304028511047363,113.20629614591599,3004.434571683407
0,24,0.25716012716293335,2.471592605113983,-0.19671911001205444,1.309884786605835,2.626781702041626,3.731093168258667,190.38899648189545,3194.8235681653023
0,25,0.21290749311447144,2.58150976896286,-0.729207456111908,2.5331761837005615,1.109917163848877,1.4675116539001465,148.37564861774445,3343.1992167830467
0,26,1.3625513911247253,0.9246662259101868,-0.5243287682533264,2.697679042816162,0.34315645694732666,1.2048786878585815,94.65566945075989,3437.8548862338066
0,27,0.9599643349647522,0.928040087223053,-1.6766416430473328,1.4484739303588867,1.0033738613128662,0.8476871252059937,169.71065771579742,3607.565543949604
0,28,0.9599643349647522,-0.07195991277694702,5.323358356952667,10.0,0.0,10.0,-273.296253323555,3334.269290626049
0,29,0.3229988217353821,2.3635814785957336,3.32655793428421,2.8017754554748535,3.4355413913726807,0.0031995773315429688,129.66320896148682,3463.932499587536
0,30,0.5723670721054077,1.5393528938293457,2.3323795199394226,0.4309612512588501,0.17577141523361206,0.005821585655212402,151.76480585336685,3615.6973054409027
0,31,0.08700287342071533,1.704472541809082,0.42106854915618896,1.768444538116455,2.1651196479797363,0.08868902921676636,296.2533071041107,3911.9506125450134
0,32,0.5495730638504028,0.8455051183700562,1.5270549058914185,4.709589004516602,1.1410325765609741,3.1059863567352295,165.33310616016388,4077.2837187051773
0,33,-0.080130934715271,5.420624136924744,1.2491320371627808,6.667492389678955,5.5751190185546875,1.7220771312713623,-25.439558029174805,4051.8441606760025
0,34,0.11824434995651245,3.4807929396629333,-0.6841429471969604,0.32526910305023193,0.0601688027381897,0.06672501564025879,348.8307594656944,4400.674920141697
0,35,0.7292776703834534,1.4814244508743286,-0.6709786653518677,1.6248291730880737,0.0006315112113952637,1.0131642818450928,142.29807752370834,4542.972997665405
0,36,0.24688559770584106,1.5773085355758667,-1.1164013147354126,3.168069362640381,2.095884084701538,1.554577350616455,172.76991188526154,4715.742909550667
0,37,1.7950790524482727,0.5773085355758667,4.818625330924988,8.483220100402832,0.0,6.9350266456604,-327.1222072839737,4388.620702266693
0,38,0.3290901780128479,2.8479760885238647,3.8205055594444275,2.806558847427368,4.270667552947998,0.0018802285194396973,131.55436182022095,4520.175064086914
0,39,-0.35130399465560913,4.451457142829895,1.822800636291504,2.925381898880005,3.6034810543060303,0.002295076847076416,229.97124993801117,4750.146314024925
0,40,-0.29420942068099976,4.4731727838516235,0.8274977803230286,1.0835072994232178,1.0217156410217285,0.004697144031524658,87.63112652301788,4837.777440547943
0,41,0.6218451857566833,3.4731727838516235,0.07782953977584839,1.166386365890503,0.0,0.2503317594528198,98.56260788440704,4936.34004843235
0,42,-0.2725899815559387,2.4731727838516235,1.0790182948112488,1.1067535877227783,0.0,2.0011887550354004,120.11461019515991,5056.45465862751
0,43,0.161784827709198,0.47317278385162354,-0.9192084670066833,0.4361480474472046,0.0,0.001773238182067871,338.9105466604233,5395.365205287933
0,44,0.1578041911125183,-2.5268272161483765,5.947911322116852,8.863139152526855,0.0,8.867119789123535,-37.333871483802795,5358.031333804131
0,45,-0.21023064851760864,1.770445466041565,3.98642635345459,5.967752933502197,6.297272682189941,0.03851503133773804,-159.26742899417877,5198.763904809952
0,46,-0.5828579068183899,4.500055909156799,2.9868096113204956,4.357366561889648,4.729610443115234,0.0003832578659057617,50.03004789352417,5248.793952703476
0,47,0.25346940755844116,4.692424774169922,0.9875132441520691,2.029399871826172,1.1923688650131226,0.0007036328315734863,118.64825248718262,5367.442205190659
0,48,0.15521639585494995,4.567425012588501,0.01037818193435669,2.799612283706665,2.875000238418579,0.022864937782287598,248.21014070510864,5615.652345895767
0,49,0.6468545794487,3.567425012588501,-0.5369412302970886,0.9443187713623047,0.0,0.4526805877685547,139.05804133415222,5754.710387229919
1,0,5.345466613769531,0.3286926746368408,1.3258366584777832,9.999996185302734,2.328692674636841,2.325836658477783,-134.9016773700714,-134.9016773700714
1,1,5.997824668884277,2.171631097793579,4.654141426086426,9.823601722717285,3.8429384231567383,5.328304767608643,-85.40253257751465,-220.30420994758606
1,2,1.685424566268921,5.2253334522247314,2.9130765199661255,0.0002372264862060547,4.053702354431152,0.2589350938796997,228.52562594413757,8.221415996551514
1,3,0.344836950302124,3.2309651970863342,3.6619330644607544,1.41390061378479,0.005631744861602783,2.748856544494629,274.1766092181206,282.3980252146721
1,4,-0.32337403297424316,4.146420061588287,3.260095775127411,1.8454065322875977,1.9154548645019531,0.5981627106666565,75.03970420360565,357.43772941827774
1,5,0.09804511070251465,4.007924139499664,1.52354234457016,1.5463697910308838,0.861504077911377,0.263446569442749,162.71956408023834,520.1572934985161
1,6,0.5089666843414307,2.7333222031593323,1.3039092421531677,2.916686534881592,0.725398063659668,1.7803668975830078,236.53283846378326,756.6901319622993
1,7,2.620356798171997,2.073886454105377,4.024694621562958,7.1727399826049805,1.340564250946045,3.72078537940979,-50.59495198726654,706.0951799750328
1,8,2.3524529933929443,2.4120470881462097,3.7870270013809204,1.8325891494750977,1.3381606340408325,0.7623323798179626,74.69787991046906,780.7930598855019
1,9,0.3008872866630554,3.532784879207611,1.8065546751022339,0.08869975805282593,2.1207377910614014,0.019527673721313477,248.57778763771057,1029.3708475232124
1,10,1.4987160563468933,3.459447205066681,3.206321120262146,5.524257659912109,1.9266623258590698,2.399766445159912,19.826475381851196,1049.1973229050636
