episode,t,factory_stock,warehouse_stock_0,warehouse_stock_1,production_level,shipping_to_warehouse_0,shipping_to_warehouse_1,timestep_reward,total_reward
1,38,5.0,3.0,5.0,0,0.0,0.0,328.0,3903.0
1,39,0.0,7.0,4.0,0,5.0,0.0,123.0,4026.0
1,40,5.0,6.0,7.0,10,0.0,5.0,-202.0,3824.0
1,41,5.0,4.0,6.0,0,0.0,0.0,224.0,4048.0
1,42,0.0,7.0,4.0,0,5.0,0.0,313.0,4361.0
1,43,5.0,5.0,8.0,10,0.0,5.0,-202.0,4159.0
1,44,5.0,2.0,7.0,0,0.0,0.0,322.0,4481.0
1,45,0.0,5.0,6.0,0,5.0,0.0,215.0,4696.0
1,46,0.0,4.0,4.0,0,0.0,0.0,244.0,4940.0
1,47,0.0,8.0,8.0,10,5.0,5.0,-315.0,4625.0
1,48,0.0,6.0,5.0,0,0.0,0.0,420.0,5045.0
1,49,0.0,4.0,3.0,0,0.0,0.0,346.0,5391.0
2,0,0.0,4.0,3.0,10,5.0,5.0,-175.0,-175.0
2,1,0.0,6.0,6.0,10,5.0,5.0,-9.0,-184.0
2,2,0.0,5.0,5.0,0,0.0,0.0,140.0,-44.0
2,3,0.0,3.0,3.0,0,0.0,0.0,350.0,306.0
2,4,0.0,6.0,6.0,10,5.0,5.0,-105.0,201.0
2,5,0.0,4.0,4.0,0,0.0,0.0,340.0,541.0
2,6,0.0,8.0,7.0,10,5.0,5.0,-215.0,326.0
2,7,0.0,7.0,5.0,0,0.0,0.0,226.0,552.0
2,8,0.0,5.0,3.0,0,0.0,0.0,342.0,894.0
2,9,5.0,2.0,7.0,10,0.0,5.0,-88.0,806.0
2,10,0.0,5.0,5.0,0,5.0,0.0,315.0,1121.0
2,11,0.0,3.0,4.0,0,0.0,0.0,250.0,1371.0
2,12,0.0,7.0,7.0,10,5.0,5.0,-211.0,1160.0
2,13,0.0,5.0,5.0,0,0.0,0.0,330.0,1490.0
2,14,0.0,3.0,3.0,0,0.0,0.0,350.0,1840.0
2,15,0.0,7.0,6.0,10,5.0,5.0,-205.0,1635.0
2,16,0.0,6.0,4.0,0,0.0,0.0,236.0,1871.0
2,17,5.0,5.0,5.0,10,0.0,5.0,2.0,1873.0
2,18,5.0,3.0,3.0,0,0.0,0.0,340.0,2213.0
2,19,5.0,7.0,6.0,10,5.0,5.0,-215.0,1998.0
2,20,5.0,6.0,4.0,0,0.0,0.0,226.0,2224.0
2,21,0.0,4.0,6.0,0,0.0,5.0,392.0,2616.0
2,22,5.0,7.0,5.0,10,5.0,0.0,-177.0,2439.0
2,23,5.0,6.0,4.0,0,0.0,0.0,132.0,2571.0
2,24,0.0,4.0,8.0,0,0.0,5.0,192.0,2763.0
2,25,5.0,7.0,7.0,10,5.0,0.0,-189.0,2574.0
2,26,5.0,6.0,6.0,0,0.0,0.0,120.0,2694.0
2,27,5.0,4.0,4.0,0,0.0,0.0,330.0,3024.0
2,28,5.0,7.0,7.0,10,5.0,5.0,-125.0,2899.0
2,29,5.0,4.0,5.0,0,0.0,0.0,420.0,3319.0
2,30,0.0,7.0,4.0,0,5.0,0.0,219.0,3538.0
2,31,5.0,6.0,8.0,10,0.0,5.0,-302.0,3236.0
2,32,5.0,5.0,6.0,0,0.0,0.0,218.0,3454.0
2,33,5.0,4.0,4.0,0,0.0,0.0,234.0,3688.0
2,34,5.0,8.0,7.0,10,5.0,5.0,-225.0,3463.0
2,35,5.0,7.0,5.0,0,0.0,0.0,216.0,3679.0
2,36,5.0,5.0,3.0,0,0.0,0.0,332.0,4011.0
2,37,0.0,2.0,6.0,0,0.0,5.0,402.0,4413.0
2,38,5.0,6.0,5.0,10,5.0,0.0,-269.0,4144.0
2,39,5.0,4.0,3.0,0,0.0,0.0,336.0,4480.0
2,40,5.0,8.0,6.0,10,5.0,5.0,-219.0,4261.0
2,41,5.0,7.0,4.0,0,0.0,0.0,222.0,4483.0
2,42,0.0,6.0,8.0,0,0.0,5.0,88.0,4571.0
2,43,0.0,4.0,6.0,0,0.0,0.0,328.0,4899.0
2,44,5.0,7.0,4.0,10,5.0,0.0,-77.0,4822.0
2,45,0.0,5.0,8.0,0,0.0,5.0,188.0,5010.0
2,46,0.0,3.0,7.0,0,0.0,0.0,232.0,5242.0
2,47,5.0,7.0,5.0,10,5.0,0.0,-179.0,5063.0
2,48,5.0,5.0,4.0,0,0.0,0.0,232.0,5295.0
2,49,0.0,2.0,8.0,0,0.0,5.0,296.0,5591.0
3,0,0.0,4.0,3.0,10,5.0,5.0,-175.0,-175.0
3,1,0.0,7.0,6.0,10,5.0,5.0,-109.0,-284.0
3,2,0.0,5.0,5.0,0,0.0,0.0,236.0,-48.0
3,3,0.0,3.0,2.0,0,0.0,0.0,450.0,402.0
3,4,0.0,7.0,6.0,10,5.0,5.0,-299.0,103.0
3,5,0.0,5.0,4.0,0,0.0,0.0,336.0,439.0
3,6,5.0,4.0,7.0,10,0.0,5.0,-194.0,245.0
3,7,0.0,8.0,5.0,0,5.0,0.0,207.0,452.0
3,8,0.0,7.0,3.0,0,0.0,0.0,238.0,690.0
3,9,5.0,6.0,6.0,10,0.0,5.0,-196.0,494.0
3,10,5.0,4.0,4.0,0,0.0,0.0,330.0,824.0
3,11,5.0,6.0,8.0,10,5.0,5.0,-125.0,699.0
3,12,5.0,4.0,6.0,0,0.0,0.0,318.0,1017.0
3,13,0.0,8.0,4.0,0,5.0,0.0,213.0,1230.0
3,14,5.0,5.0,7.0,10,0.0,5.0,-6.0,1224.0
3,15,5.0,4.0,6.0,0,0.0,0.0,128.0,1352.0
3,16,0.0,7.0,4.0,0,5.0,0.0,313.0,1665.0
3,17,5.0,5.0,7.0,10,0.0,5.0,-102.0,1563.0
3,18,5.0,3.0,5.0,0,0.0,0.0,328.0,1891.0
3,19,0.0,7.0,3.0,0,5.0,0.0,223.0,2114.0
3,20,5.0,6.0,6.0,10,0.0,5.0,-196.0,1918.0
3,21,5.0,4.0,4.0,0,0.0,0.0,330.0,2248.0
3,22,5.0,6.0,8.0,10,5.0,5.0,-125.0,2123.0
3,23,5.0,4.0,6.0,0,0.0,0.0,318.0,2441.0
3,24,0.0,7.0,5.0,0,5.0,0.0,213.0,2654.0
3,25,0.0,6.0,3.0,0,0.0,0.0,242.0,2896.0
3,26,5.0,4.0,6.0,10,0.0,5.0,-92.0,2804.0
3,27,0.0,7.0,4.0,0,5.0,0.0,313.0,3117.0
3,28,5.0,6.0,7.0,10,0.0,5.0,-202.0,2915.0
3,29,5.0,5.0,5.0,0,0.0,0.0,224.0,3139.0
3,30,5.0,4.0,1.0,0,0.0,0.0,440.0,3579.0
3,31,5.0,7.0,4.0,10,5.0,5.0,-107.0,3472.0
3,32,0.0,6.0,7.0,0,0.0,5.0,188.0,3660.0
3,33,0.0,5.0,5.0,0,0.0,0.0,234.0,3894.0
3,34,0.0,3.0,2.0,0,0.0,0.0,450.0,4344.0
3,35,0.0,6.0,6.0,10,5.0,5.0,-199.0,4145.0
3,36,0.0,5.0,5.0,0,0.0,0.0,140.0,4285.0
3,37,0.0,3.0,4.0,0,0.0,0.0,250.0,4535.0
3,38,0.0,6.0,8.0,10,5.0,5.0,-211.0,4324.0
3,39,0.0,5.0,7.0,0,0.0,0.0,128.0,4452.0
3,40,0.0,3.0,5.0,0,0.0,0.0,338.0,4790.0
3,41,5.0,6.0,3.0,10,5.0,0.0,-67.0,4723.0
3,42,0.0,3.0,6.0,0,0.0,5.0,398.0,5121.0
3,43,5.0,6.0,5.0,10,5.0,0.0,-173.0,4948.0
3,44,5.0,5.0,4.0,0,0.0,0.0,136.0,5084.0
3,45,0.0,4.0,7.0,0,0.0,5.0,196.0,5280.0
3,46,5.0,8.0,5.0,10,5.0,0.0,-183.0,5097.0
3,47,5.0,7.0,3.0,0,0.0,0.0,228.0,5325.0
3,48,0.0,6.0,6.0,0,0.0,5.0,194.0,5519.0
3,49,0.0,4.0,4.0,0,0.0,0.0,340.0,5859.0
4,0,0.0,3.0,4.0,10,5.0,5.0,-175.0,-175.0
4,1,0.0,6.0,6.0,10,5.0,5.0,-11.0,-186.0
4,2,0.0,5.0,5.0,0,0.0,0.0,140.0,-46.0
4,3,0.0,3.0,3.0,0,0.0,0.0,350.0,304.0
4,4,0.0,7.0,6.0,10,5.0,5.0,-205.0,99.0
4,5,0.0,6.0,4.0,0,0.0,0.0,236.0,335.0
4,6,5.0,5.0,7.0,10,0.0,5.0,-198.0,137.0
4,7,5.0,4.0,5.0,0,0.0,0.0,228.0,365.0
4,8,0.0,7.0,3.0,0,5.0,0.0,319.0,684.0
4,9,5.0,4.0,7.0,10,0.0,5.0,-96.0,588.0
4,10,0.0,7.0,5.0,0,5.0,0.0,307.0,895.0
4,11,0.0,6.0,3.0,0,0.0,0.0,242.0,1137.0
4,12,5.0,3.0,6.0,10,0.0,5.0,8.0,1145.0
4,13,0.0,7.0,5.0,0,5.0,0.0,117.0,1262.0
4,14,0.0,5.0,3.0,0,0.0,0.0,342.0,1604.0
4,15,5.0,3.0,6.0,10,0.0,5.0,-88.0,1516.0
4,16,0.0,6.0,4.0,0,5.0,0.0,317.0,1833.0
4,17,5.0,5.0,7.0,10,0.0,5.0,-198.0,1635.0
4,18,5.0,4.0,5.0,0,0.0,0.0,228.0,1863.0
4,19,0.0,7.0,3.0,0,5.0,0.0,319.0,2182.0
4,20,5.0,4.0,7.0,10,0.0,5.0,-96.0,2086.0
4,21,0.0,7.0,5.0,0,5.0,0.0,307.0,2393.0
4,22,0.0,5.0,4.0,0,0.0,0.0,242.0,2635.0
4,23,5.0,4.0,7.0,10,0.0,5.0,-194.0,2441.0
4,24,0.0,7.0,5.0,0,5.0,0.0,307.0,2748.0
4,25,0.0,5.0,3.0,0,0.0,0.0,342.0,3090.0
4,26,5.0,4.0,6.0,10,0.0,5.0,-188.0,2902.0
4,27,0.0,8.0,4.0,0,5.0,0.0,213.0,3115.0
4,28,5.0,7.0,5.0,10,0.0,5.0,-6.0,3109.0
4,29,5.0,5.0,3.0,0,0.0,0.0,332.0,3441.0
4,30,0.0,4.0,6.0,0,0.0,5.0,202.0,3643.0
4,31,5.0,8.0,4.0,10,5.0,0.0,-177.0,3466.0
4,32,0.0,6.0,6.0,0,0.0,5.0,384.0,3850.0
4,33,0.0,4.0,5.0,0,0.0,0.0,240.0,4090.0
4,34,5.0,8.0,4.0,10,5.0,0.0,-271.0,3819.0
4,35,0.0,6.0,8.0,0,0.0,5.0,184.0,4003.0
4,36,0.0,4.0,7.0,0,0.0,0.0,228.0,4231.0
4,37,5.0,8.0,6.0,10,5.0,0.0,-283.0,3948.0
4,38,5.0,6.0,4.0,0,0.0,0.0,322.0,4270.0
4,39,0.0,4.0,7.0,0,0.0,5.0,292.0,4562.0
4,40,5.0,6.0,5.0,10,5.0,0.0,17.0,4579.0
4,41,5.0,4.0,4.0,0,0.0,0.0,236.0,4815.0
4,42,5.0,8.0,8.0,10,5.0,5.0,-325.0,4490.0
4,43,5.0,7.0,6.0,0,0.0,0.0,210.0,4700.0
4,44,5.0,6.0,4.0,0,0.0,0.0,226.0,4926.0
4,45,0.0,5.0,7.0,0,0.0,5.0,192.0,5118.0
4,46,0.0,4.0,5.0,0,0.0,0.0,238.0,5356.0
4,47,5.0,7.0,3.0,10,5.0,0.0,-71.0,5285.0
4,48,0.0,4.0,6.0,0,0.0,5.0,394.0,5679.0
4,49,5.0,8.0,5.0,10,5.0,0.0,-277.0,5402.0
5,0,0.0,3.0,3.0,10,5.0,5.0,-75.0,-75.0
5,1,0.0,6.0,6.0,10,5.0,5.0,-105.0,-180.0
5,2,0.0,4.0,5.0,0,0.0,0.0,240.0,60.0
5,3,5.0,7.0,3.0,10,5.0,0.0,-71.0,-11.0
5,4,0.0,6.0,6.0,0,0.0,5.0,194.0,183.0
5,5,0.0,4.0,4.0,0,0.0,0.0,340.0,523.0
5,6,0.0,7.0,8.0,10,5.0,5.0,-215.0,308.0
5,7,0.0,5.0,7.0,0,0.0,0.0,224.0,532.0
5,8,0.0,3.0,5.0,0,0.0,0.0,338.0,870.0
5,9,5.0,7.0,3.0,10,5.0,0.0,-167.0,703.0
5,10,0.0,6.0,5.0,0,0.0,5.0,294.0,997.0
5,11,0.0,4.0,3.0,0,0.0,0.0,346.0,1343.0
5,12,0.0,7.0,6.0,10,5.0,5.0,-109.0,1234.0
5,13,0.0,5.0,4.0,0,0.0,0.0,336.0,1570.0
5,14,5.0,3.0,8.0,10,0.0,5.0,-194.0,1376.0
5,15,0.0,6.0,5.0,0,5.0,0.0,405.0,1781.0
5,16,0.0,4.0,3.0,0,0.0,0.0,346.0,2127.0
5,17,0.0,8.0,6.0,10,5.0,5.0,-209.0,1918.0
5,18,0.0,7.0,4.0,0,0.0,0.0,232.0,2150.0
5,19,5.0,5.0,8.0,10,0.0,5.0,-202.0,1948.0
5,20,5.0,3.0,7.0,0,0.0,0.0,222.0,2170.0
5,21,0.0,7.0,5.0,0,5.0,0.0,211.0,2381.0
5,22,0.0,5.0,4.0,0,0.0,0.0,242.0,2623.0
5,23,5.0,4.0,8.0,10,0.0,5.0,-294.0,2329.0
5,24,0.0,7.0,5.0,0,5.0,0.0,401.0,2730.0
5,25,0.0,3.0,4.0,0,0.0,0.0,442.0,3172.0
5,26,0.0,6.0,7.0,10,5.0,5.0,-111.0,3061.0
5,27,0.0,3.0,5.0,0,0.0,0.0,434.0,3495.0
5,28,5.0,6.0,3.0,10,5.0,0.0,-67.0,3428.0
5,29,0.0,4.0,6.0,0,0.0,5.0,298.0,3726.0
5,30,5.0,8.0,4.0,10,5.0,0.0,-177.0,3549.0
5,31,0.0,6.0,7.0,0,0.0,5.0,284.0,3833.0
5,32,0.0,5.0,5.0,0,0.0,0.0,234.0,4067.0
5,33,0.0,3.0,3.0,0,0.0,0.0,350.0,4417.0
5,34,0.0,6.0,7.0,10,5.0,5.0,-205.0,4212.0
5,35,0.0,4.0,4.0,0,0.0,0.0,434.0,4646.0
5,36,0.0,8.0,8.0,10,5.0,5.0,-315.0,4331.0
5,37,0.0,6.0,6.0,0,0.0,0.0,320.0,4651.0
5,38,0.0,5.0,4.0,0,0.0,0.0,240.0,4891.0
5,39,5.0,4.0,7.0,10,0.0,5.0,-194.0,4697.0
5,40,0.0,8.0,5.0,0,5.0,0.0,207.0,4904.0
5,41,0.0,7.0,3.0,0,0.0,0.0,238.0,5142.0
5,42,5.0,5.0,6.0,10,0.0,5.0,-96.0,5046.0
5,43,5.0,2.0,5.0,0,0.0,0.0,334.0,5380.0
5,44,0.0,5.0,3.0,0,5.0,0.0,327.0,5707.0
5,45,5.0,4.0,6.0,10,0.0,5.0,-188.0,5519.0
5,46,0.0,6.0,4.0,0,5.0,0.0,413.0,5932.0
5,47,5.0,5.0,8.0,10,0.0,5.0,-298.0,5634.0
5,48,5.0,3.0,6.0,0,0.0,0.0,322.0,5956.0
5,49,0.0,6.0,4.0,0,5.0,0.0,317.0,6273.0
6,0,0.0,2.0,4.0,10,5.0,5.0,-75.0,-75.0
6,1,0.0,5.0,7.0,10,5.0,5.0,-107.0,-182.0
6,2,0.0,4.0,5.0,0,0.0,0.0,238.0,56.0
6,3,5.0,8.0,4.0,10,5.0,0.0,-271.0,-215.0
6,4,0.0,6.0,8.0,0,0.0,5.0,184.0,-31.0
6,5,0.0,4.0,7.0,0,0.0,0.0,228.0,197.0
6,6,5.0,7.0,6.0,10,5.0,0.0,-183.0,14.0
6,7,5.0,5.0,5.0,0,0.0,0.0,226.0,240.0
6,8,5.0,3.0,4.0,0,0.0,0.0,240.0,480.0
6,9,5.0,6.0,7.0,10,5.0,5.0,-121.0,359.0
6,10,5.0,4.0,6.0,0,0.0,0.0,224.0,583.0
6,11,0.0,7.0,4.0,0,5.0,0.0,313.0,896.0
6,12,5.0,5.0,8.0,10,0.0,5.0,-202.0,694.0
6,13,5.0,4.0,6.0,0,0.0,0.0,222.0,916.0
6,14,0.0,7.0,5.0,0,5.0,0.0,213.0,1129.0
6,15,0.0,5.0,4.0,0,0.0,0.0,242.0,1371.0
6,16,5.0,3.0,8.0,10,0.0,5.0,-194.0,1177.0
6,17,0.0,6.0,7.0,0,5.0,0.0,205.0,1382.0
6,18,0.0,5.0,6.0,0,0.0,0.0,134.0,1516.0
6,19,0.0,4.0,4.0,0,0.0,0.0,244.0,1760.0
6,20,0.0,8.0,7.0,10,5.0,5.0,-215.0,1545.0
6,21,0.0,7.0,5.0,0,0.0,0.0,226.0,1771.0
6,22,0.0,5.0,4.0,0,0.0,0.0,242.0,2013.0
6,23,5.0,4.0,7.0,10,0.0,5.0,-194.0,1819.0
6,24,0.0,8.0,5.0,0,5.0,0.0,207.0,2026.0
6,25,0.0,6.0,3.0,0,0.0,0.0,338.0,2364.0
6,26,5.0,4.0,7.0,10,0.0,5.0,-192.0,2172.0
6,27,0.0,7.0,6.0,0,5.0,0.0,207.0,2379.0
6,28,0.0,6.0,4.0,0,0.0,0.0,236.0,2615.0
6,29,5.0,4.0,8.0,10,0.0,5.0,-198.0,2417.0
6,30,0.0,8.0,7.0,0,5.0,0.0,101.0,2518.0
6,31,0.0,7.0,5.0,0,0.0,0.0,226.0,2744.0
6,32,0.0,6.0,3.0,0,0.0,0.0,242.0,2986.0
6,33,5.0,5.0,7.0,10,0.0,5.0,-292.0,2694.0
6,34,5.0,3.0,5.0,0,0.0,0.0,328.0,3022.0
6,35,0.0,7.0,4.0,0,5.0,0.0,123.0,3145.0
6,36,5.0,6.0,8.0,10,0.0,5.0,-302.0,2843.0
6,37,5.0,4.0,6.0,0,0.0,0.0,318.0,3161.0
6,38,0.0,8.0,5.0,0,5.0,0.0,113.0,3274.0
6,39,0.0,7.0,3.0,0,0.0,0.0,238.0,3512.0
6,40,5.0,6.0,7.0,10,0.0,5.0,-296.0,3216.0
6,41,5.0,4.0,5.0,0,0.0,0.0,324.0,3540.0
6,42,0.0,7.0,3.0,0,5.0,0.0,319.0,3859.0
6,43,5.0,5.0,7.0,10,0.0,5.0,-196.0,3663.0
6,44,5.0,3.0,5.0,0,0.0,0.0,328.0,3991.0
6,45,0.0,6.0,4.0,0,5.0,0.0,223.0,4214.0
6,46,5.0,5.0,8.0,10,0.0,5.0,-298.0,3916.0
6,47,5.0,3.0,7.0,0,0.0,0.0,222.0,4138.0
6,48,0.0,6.0,5.0,0,5.0,0.0,311.0,4449.0
6,49,0.0,4.0,4.0,0,0.0,0.0,246.0,4695.0
7,0,0.0,4.0,3.0,10,5.0,5.0,-175.0,-175.0
7,1,0.0,8.0,7.0,10,5.0,5.0,-309.0,-484.0
7,2,0.0,7.0,5.0,0,0.0,0.0,226.0,-258.0
7,3,0.0,5.0,3.0,0,0.0,0.0,342.0,84.0
7,4,5.0,4.0,6.0,10,0.0,5.0,-188.0,-104.0
7,5,0.0,8.0,5.0,0,5.0,0.0,113.0,9.0
7,6,0.0,7.0,2.0,0,0.0,0.0,338.0,347.0
7,7,5.0,5.0,6.0,10,0.0,5.0,-190.0,157.0
7,8,5.0,3.0,4.0,0,0.0,0.0,334.0,491.0
7,9,5.0,7.0,7.0,10,5.0,5.0,-221.0,270.0
7,10,5.0,5.0,6.0,0,0.0,0.0,220.0,490.0
7,11,5.0,3.0,4.0,0,0.0,0.0,334.0,824.0
7,12,5.0,7.0,7.0,10,5.0,5.0,-221.0,603.0
7,13,5.0,6.0,6.0,0,0.0,0.0,120.0,723.0
7,14,5.0,4.0,4.0,0,0.0,0.0,330.0,1053.0
7,15,5.0,7.0,7.0,10,5.0,5.0,-125.0,928.0
7,16,5.0,5.0,5.0,0,0.0,0.0,320.0,1248.0
7,17,5.0,4.0,3.0,0,0.0,0.0,240.0,1488.0
7,18,5.0,8.0,7.0,10,5.0,5.0,-319.0,1169.0
7,19,5.0,6.0,5.0,0,0.0,0.0,316.0,1485.0
7,20,5.0,5.0,3.0,0,0.0,0.0,236.0,1721.0
7,21,0.0,4.0,6.0,0,0.0,5.0,202.0,1923.0
7,22,5.0,8.0,5.0,10,5.0,0.0,-277.0,1646.0
7,23,5.0,7.0,4.0,0,0.0,0.0,128.0,1774.0
7,24,0.0,6.0,8.0,0,0.0,5.0,88.0,1862.0
7,25,0.0,4.0,6.0,0,0.0,0.0,328.0,2190.0
7,26,5.0,7.0,4.0,10,5.0,0.0,-77.0,2113.0
7,27,0.0,5.0,7.0,0,0.0,5.0,288.0,2401.0
7,28,0.0,4.0,5.0,0,0.0,0.0,238.0,2639.0
7,29,5.0,7.0,4.0,10,5.0,0.0,-171.0,2468.0
7,30,0.0,5.0,7.0,0,0.0,5.0,288.0,2756.0
7,31,0.0,4.0,5.0,0,0.0,0.0,238.0,2994.0
7,32,5.0,7.0,3.0,10,5.0,0.0,-71.0,2923.0
7,33,0.0,6.0,6.0,0,0.0,5.0,194.0,3117.0
7,34,0.0,5.0,4.0,0,0.0,0.0,240.0,3357.0
7,35,5.0,3.0,7.0,10,0.0,5.0,-94.0,3263.0
7,36,0.0,6.0,5.0,0,5.0,0.0,311.0,3574.0
7,37,0.0,4.0,3.0,0,0.0,0.0,346.0,3920.0
7,38,0.0,7.0,7.0,10,5.0,5.0,-209.0,3711.0
7,39,0.0,6.0,6.0,0,0.0,0.0,130.0,3841.0
7,40,0.0,4.0,5.0,0,0.0,0.0,240.0,4081.0
